_id,beachId,beachName,siteName,collectionDate,eColi,comments,geometry
15523,2,Sunnyside Beach,17W,2012-08-09,50,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
15524,2,Sunnyside Beach,18W,2012-08-09,30,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
15525,2,Sunnyside Beach,20W,2012-08-09,310,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
15526,2,Sunnyside Beach,21W,2012-08-09,220,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
15527,2,Sunnyside Beach,22W,2012-08-09,10,<,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
15528,2,Sunnyside Beach,23W,2012-08-09,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
15529,1,Marie Curtis Park East Beach,29W,2012-08-08,50,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
15530,1,Marie Curtis Park East Beach,33W,2012-08-08,10,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
15531,1,Marie Curtis Park East Beach,32W,2012-08-08,20,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
15532,1,Marie Curtis Park East Beach,31W,2012-08-08,60,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
15533,1,Marie Curtis Park East Beach,30W,2012-08-08,20,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
15534,2,Sunnyside Beach,19W,2012-08-08,80,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
15535,2,Sunnyside Beach,17W,2012-08-08,70,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
15536,2,Sunnyside Beach,18W,2012-08-08,40,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
15537,2,Sunnyside Beach,20W,2012-08-08,40,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
15538,2,Sunnyside Beach,21W,2012-08-08,10,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
15539,2,Sunnyside Beach,22W,2012-08-08,170,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
15540,2,Sunnyside Beach,23W,2012-08-08,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
15541,1,Marie Curtis Park East Beach,29W,2012-08-07,80,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
15542,1,Marie Curtis Park East Beach,33W,2012-08-07,230,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
15543,1,Marie Curtis Park East Beach,32W,2012-08-07,130,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
15544,1,Marie Curtis Park East Beach,31W,2012-08-07,160,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
15545,1,Marie Curtis Park East Beach,30W,2012-08-07,230,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
15546,2,Sunnyside Beach,19W,2012-08-07,130,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
15547,2,Sunnyside Beach,17W,2012-08-07,150,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
15548,2,Sunnyside Beach,18W,2012-08-07,40,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
15549,2,Sunnyside Beach,20W,2012-08-07,110,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
15550,2,Sunnyside Beach,21W,2012-08-07,160,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
15551,2,Sunnyside Beach,22W,2012-08-07,100,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
15552,2,Sunnyside Beach,23W,2012-08-07,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
15553,1,Marie Curtis Park East Beach,29W,2012-08-06,80,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
15554,1,Marie Curtis Park East Beach,33W,2012-08-06,10,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
15555,1,Marie Curtis Park East Beach,32W,2012-08-06,70,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
15556,1,Marie Curtis Park East Beach,31W,2012-08-06,50,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
15557,1,Marie Curtis Park East Beach,30W,2012-08-06,70,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
15558,2,Sunnyside Beach,19W,2012-08-06,50,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
15559,2,Sunnyside Beach,17W,2012-08-06,80,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
15560,2,Sunnyside Beach,18W,2012-08-06,70,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
15561,2,Sunnyside Beach,20W,2012-08-06,50,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
15562,2,Sunnyside Beach,21W,2012-08-06,110,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
15563,2,Sunnyside Beach,22W,2012-08-06,60,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
15564,2,Sunnyside Beach,23W,2012-08-06,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
15565,1,Marie Curtis Park East Beach,29W,2012-08-05,,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
15566,1,Marie Curtis Park East Beach,33W,2012-08-05,,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
15567,1,Marie Curtis Park East Beach,32W,2012-08-05,,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
15568,1,Marie Curtis Park East Beach,31W,2012-08-05,,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
15569,1,Marie Curtis Park East Beach,30W,2012-08-05,,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
15570,2,Sunnyside Beach,19W,2012-08-05,730,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
15571,2,Sunnyside Beach,17W,2012-08-05,740,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
15572,2,Sunnyside Beach,18W,2012-08-05,450,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
15573,2,Sunnyside Beach,20W,2012-08-05,1200,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
15574,2,Sunnyside Beach,21W,2012-08-05,880,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
15575,2,Sunnyside Beach,22W,2012-08-05,950,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
15576,2,Sunnyside Beach,23W,2012-08-05,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
15577,1,Marie Curtis Park East Beach,29W,2012-08-04,170,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
15578,1,Marie Curtis Park East Beach,33W,2012-08-04,200,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
15579,1,Marie Curtis Park East Beach,32W,2012-08-04,90,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
15580,1,Marie Curtis Park East Beach,31W,2012-08-04,330,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
15581,1,Marie Curtis Park East Beach,30W,2012-08-04,140,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
15582,2,Sunnyside Beach,19W,2012-08-04,10,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
15583,2,Sunnyside Beach,17W,2012-08-04,30,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
15584,2,Sunnyside Beach,18W,2012-08-04,40,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
15585,2,Sunnyside Beach,20W,2012-08-04,20,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
15586,2,Sunnyside Beach,21W,2012-08-04,50,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
15587,2,Sunnyside Beach,22W,2012-08-04,20,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
15588,2,Sunnyside Beach,23W,2012-08-04,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
15589,1,Marie Curtis Park East Beach,29W,2012-08-03,180,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
15590,1,Marie Curtis Park East Beach,33W,2012-08-03,80,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
15591,1,Marie Curtis Park East Beach,32W,2012-08-03,80,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
15592,1,Marie Curtis Park East Beach,31W,2012-08-03,80,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
15593,1,Marie Curtis Park East Beach,30W,2012-08-03,80,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
15594,2,Sunnyside Beach,19W,2012-08-03,80,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
15595,2,Sunnyside Beach,17W,2012-08-03,140,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
15596,2,Sunnyside Beach,18W,2012-08-03,80,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
15597,2,Sunnyside Beach,20W,2012-08-03,140,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
15598,2,Sunnyside Beach,21W,2012-08-03,140,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
15599,2,Sunnyside Beach,22W,2012-08-03,180,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
15600,2,Sunnyside Beach,23W,2012-08-03,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
15601,1,Marie Curtis Park East Beach,29W,2012-08-02,140,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
15602,1,Marie Curtis Park East Beach,33W,2012-08-02,170,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
15603,1,Marie Curtis Park East Beach,32W,2012-08-02,270,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
15604,1,Marie Curtis Park East Beach,31W,2012-08-02,160,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
15605,1,Marie Curtis Park East Beach,30W,2012-08-02,130,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
15606,2,Sunnyside Beach,19W,2012-08-02,260,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
15607,2,Sunnyside Beach,17W,2012-08-02,390,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
15608,2,Sunnyside Beach,18W,2012-08-02,250,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
15609,2,Sunnyside Beach,20W,2012-08-02,140,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
15610,2,Sunnyside Beach,21W,2012-08-02,130,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
15611,2,Sunnyside Beach,22W,2012-08-02,220,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
15612,2,Sunnyside Beach,23W,2012-08-02,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
15613,1,Marie Curtis Park East Beach,29W,2012-08-01,990,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
15614,1,Marie Curtis Park East Beach,33W,2012-08-01,340,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
15615,1,Marie Curtis Park East Beach,32W,2012-08-01,300,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
15616,1,Marie Curtis Park East Beach,31W,2012-08-01,780,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
15617,1,Marie Curtis Park East Beach,30W,2012-08-01,590,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
15618,2,Sunnyside Beach,19W,2012-08-01,370,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
15619,2,Sunnyside Beach,17W,2012-08-01,160,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
15620,2,Sunnyside Beach,18W,2012-08-01,140,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
15621,2,Sunnyside Beach,20W,2012-08-01,290,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
15622,2,Sunnyside Beach,21W,2012-08-01,800,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
15623,2,Sunnyside Beach,22W,2012-08-01,790,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
15624,2,Sunnyside Beach,23W,2012-08-01,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
15625,1,Marie Curtis Park East Beach,29W,2012-07-31,10,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
15626,1,Marie Curtis Park East Beach,33W,2012-07-31,770,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
15627,1,Marie Curtis Park East Beach,32W,2012-07-31,430,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
15628,1,Marie Curtis Park East Beach,31W,2012-07-31,180,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
15629,1,Marie Curtis Park East Beach,30W,2012-07-31,50,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
15630,2,Sunnyside Beach,19W,2012-07-31,540,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
15631,2,Sunnyside Beach,17W,2012-07-31,220,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
15632,2,Sunnyside Beach,18W,2012-07-31,30,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
15633,2,Sunnyside Beach,20W,2012-07-31,,not processed re lab error,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
15634,2,Sunnyside Beach,21W,2012-07-31,630,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
15635,2,Sunnyside Beach,22W,2012-07-31,740,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
15636,2,Sunnyside Beach,23W,2012-07-31,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
15637,1,Marie Curtis Park East Beach,29W,2012-07-30,120,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
15638,1,Marie Curtis Park East Beach,33W,2012-07-30,100,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
15639,1,Marie Curtis Park East Beach,32W,2012-07-30,190,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
15640,1,Marie Curtis Park East Beach,31W,2012-07-30,110,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
15641,1,Marie Curtis Park East Beach,30W,2012-07-30,90,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
15642,2,Sunnyside Beach,19W,2012-07-30,30,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
15643,2,Sunnyside Beach,17W,2012-07-30,10,<,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
15644,2,Sunnyside Beach,18W,2012-07-30,10,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
15645,2,Sunnyside Beach,20W,2012-07-30,10,<,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
15646,2,Sunnyside Beach,21W,2012-07-30,50,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
15647,2,Sunnyside Beach,22W,2012-07-30,10,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
15648,2,Sunnyside Beach,23W,2012-07-30,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
15649,1,Marie Curtis Park East Beach,29W,2012-07-29,220,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
15650,1,Marie Curtis Park East Beach,33W,2012-07-29,460,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
15651,1,Marie Curtis Park East Beach,32W,2012-07-29,180,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
15652,1,Marie Curtis Park East Beach,31W,2012-07-29,250,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
15653,1,Marie Curtis Park East Beach,30W,2012-07-29,100,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
15654,2,Sunnyside Beach,19W,2012-07-29,10,<10,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
15655,2,Sunnyside Beach,17W,2012-07-29,10,<10,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
15656,2,Sunnyside Beach,18W,2012-07-29,10,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
15657,2,Sunnyside Beach,20W,2012-07-29,30,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
15658,2,Sunnyside Beach,21W,2012-07-29,20,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
15659,2,Sunnyside Beach,22W,2012-07-29,30,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
15660,2,Sunnyside Beach,23W,2012-07-29,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
15661,1,Marie Curtis Park East Beach,29W,2012-07-28,320,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
15662,1,Marie Curtis Park East Beach,33W,2012-07-28,310,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
15663,1,Marie Curtis Park East Beach,32W,2012-07-28,210,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
15664,1,Marie Curtis Park East Beach,31W,2012-07-28,250,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
15665,1,Marie Curtis Park East Beach,30W,2012-07-28,290,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
15666,2,Sunnyside Beach,19W,2012-07-28,70,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
15667,2,Sunnyside Beach,17W,2012-07-28,40,None,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
15668,2,Sunnyside Beach,18W,2012-07-28,50,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
15669,2,Sunnyside Beach,20W,2012-07-28,40,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
15670,2,Sunnyside Beach,21W,2012-07-28,110,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
15671,2,Sunnyside Beach,22W,2012-07-28,100,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
15672,2,Sunnyside Beach,23W,2012-07-28,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
15673,1,Marie Curtis Park East Beach,29W,2012-07-27,540,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
15674,1,Marie Curtis Park East Beach,33W,2012-07-27,460,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
15675,1,Marie Curtis Park East Beach,32W,2012-07-27,350,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
15676,1,Marie Curtis Park East Beach,31W,2012-07-27,710,None,"{""coordinates"": [[-79.54039, 43.585304]], ""type"": ""MultiPoint""}"
15677,1,Marie Curtis Park East Beach,30W,2012-07-27,470,None,"{""coordinates"": [[-79.540054, 43.58561]], ""type"": ""MultiPoint""}"
15678,2,Sunnyside Beach,19W,2012-07-27,470,None,"{""coordinates"": [[-79.45411, 43.63711]], ""type"": ""MultiPoint""}"
15679,2,Sunnyside Beach,17W,2012-07-27,1100,est,"{""coordinates"": [[-79.451, 43.63639]], ""type"": ""MultiPoint""}"
15680,2,Sunnyside Beach,18W,2012-07-27,500,None,"{""coordinates"": [[-79.45267, 43.636612]], ""type"": ""MultiPoint""}"
15681,2,Sunnyside Beach,20W,2012-07-27,590,None,"{""coordinates"": [[-79.45564, 43.637165]], ""type"": ""MultiPoint""}"
15682,2,Sunnyside Beach,21W,2012-07-27,200,None,"{""coordinates"": [[-79.45753, 43.63711]], ""type"": ""MultiPoint""}"
15683,2,Sunnyside Beach,22W,2012-07-27,440,None,"{""coordinates"": [[-79.46005, 43.636723]], ""type"": ""MultiPoint""}"
15684,2,Sunnyside Beach,23W,2012-07-27,,None,"{""coordinates"": [[-79.461525, 43.63625]], ""type"": ""MultiPoint""}"
15685,1,Marie Curtis Park East Beach,29W,2012-07-26,860,None,"{""coordinates"": [[-79.539696, 43.58592]], ""type"": ""MultiPoint""}"
15686,1,Marie Curtis Park East Beach,33W,2012-07-26,550,None,"{""coordinates"": [[-79.540886, 43.58486]], ""type"": ""MultiPoint""}"
15687,1,Marie Curtis Park East Beach,32W,2012-07-26,380,None,"{""coordinates"": [[-79.54056, 43.58511]], ""type"": ""MultiPoint""}"
